id,symbol,as_of,horizon_minutes,model_name,schema_version,expected_return,predicted_direction,confidence,sample_size,realized_return,actual_direction,direction_correct,regime
8ddfd761-cf4d-41c1-b3fd-a3a9dcb703db,ETH-USD,2025-10-27 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.012396482962578522,down,0.9336133425541321,61,-0.12567927745996982,down,True,chop
615174c9-d5da-4845-9c31-c1018d7d5553,ETH-USD,2025-10-30 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.018032086646499076,down,0.9423965201465203,61,-0.1293556497610398,down,True,chop
bb45283b-df83-49b2-96c0-8b0d5bc4ae0e,ETH-USD,2025-11-02 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.022766020389846618,down,0.9649977892477895,61,-0.08397764879088049,down,True,downtrend
4302245d-d472-4815-a324-34988eb111f2,ETH-USD,2025-11-05 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.02416755471790886,down,0.6133707403707405,61,-0.0035259272585675,down,True,downtrend
85dc302f-bd93-48a6-88bb-ed23cecc43fe,ETH-USD,2025-11-08 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.03077173623668377,down,0.9314532180782182,61,-0.06874081881455549,down,True,downtrend
570bf144-efa9-4667-9200-bca48531dec6,ETH-USD,2025-11-11 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.03904577028562281,down,0.9234727587227587,61,-0.08558684268692335,down,True,chop
c290b094-cc8a-466e-8f3d-c356341bbb24,ETH-USD,2025-11-14 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.042672966495270206,down,0.963997904872905,61,-0.10892711820384413,down,True,downtrend
c23eb72a-09f0-4d1f-aa07-0a91f928aee8,ETH-USD,2025-11-17 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.04269970088529394,down,0.7099309116809116,61,-0.023747567403378824,down,True,downtrend
bd2197de-1a86-42cf-8075-c146b98cad61,ETH-USD,2025-11-20 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.03661436650474548,up,0.8064035779035781,61,0.06454060842173709,up,True,downtrend
f0802cb2-5190-4942-a315-5e761ba3f255,ETH-USD,2025-11-23 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.031430862018433633,up,0.9007511655011656,61,0.06797235715751548,up,True,chop
27675b7d-c9d6-48bd-be08-49c9d76f1a80,ETH-USD,2025-11-26 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.036520730963364646,up,0.8108002838664605,61,0.05408518263062213,up,True,uptrend
0b8952a6-301b-4ad6-a294-6cae0344d2a6,ETH-USD,2025-11-29 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.04087438270367298,up,0.8147032790194556,61,0.01621910596450465,up,True,chop
31aaf657-b968-4354-8bd5-ba9d2120e795,ETH-USD,2025-12-02 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.0382623305216614,up,0.8329625752787518,61,0.10786289509861142,up,True,chop
efb54a7c-eae1-4f71-8f75-326e6a0d7ae3,XMR-USD,2025-10-15 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.01887677798820056,down,0.9113302207052209,61,-0.016956641402522208,down,True,downtrend
18302b98-b3dd-4e65-92ed-b386bfd6e9a1,XMR-USD,2025-10-18 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.02307084261824706,up,0.8866146963058725,61,0.08485626132173955,up,True,chop
ac290e66-ebb5-4761-841a-8a75b234e313,XMR-USD,2025-10-21 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.025495623074707152,up,0.8929986571163041,61,0.09916819523526785,up,True,chop
61e008c1-5595-4bd4-82fb-964957b21c26,XMR-USD,2025-10-24 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.029025656123425437,up,0.7918892001244945,61,0.023365082776834148,up,True,uptrend
933cc7a3-54fe-4f13-a55e-cf0b3ea39fe0,XMR-USD,2025-10-27 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.031004266603170072,up,0.7630245500686677,61,0.013862250314497409,up,True,uptrend
8cd6a4c0-a528-406f-8121-e769b7aaedd8,XMR-USD,2025-10-30 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.032143689285085146,up,0.8369692429030661,61,0.11209077099120261,up,True,chop
9616a6e0-0550-4ec4-8c21-56a9c38fcea7,XMR-USD,2025-11-02 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.03706004032998843,up,0.9114256745433216,61,0.19806960676097296,up,True,chop
a3ad94b3-11eb-4ceb-8709-c36e3e69d70f,XMR-USD,2025-11-05 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.04177340953744545,up,0.8607085398261868,61,0.12516862077911622,up,True,uptrend
47339c12-480a-4eb8-b651-8227c4324e51,XMR-USD,2025-11-08 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.04091057918480938,up,0.8380038934377166,61,0.14550739337781535,up,True,uptrend
2843a18b-8f50-4840-81c3-acd1b95e3587,XMR-USD,2025-11-11 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.03589174823697325,up,0.8623208441884914,61,0.09329630204653412,up,True,uptrend
69838e04-5e47-4588-a274-b0b74c0e0dec,XMR-USD,2025-11-14 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.030027043861289675,down,0.8801713996787529,61,-0.141392302217062,down,True,uptrend
54e91ea6-93ad-46eb-bb6a-f4e8470a454d,XMR-USD,2025-11-17 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.02938801424375813,down,0.9192250758500762,61,-0.04862474675119354,down,True,uptrend
6770c7fc-1e78-4e61-806c-d0e524cc2225,XMR-USD,2025-11-20 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.035126208097083125,up,0.888117808117808,61,0.2070640943855752,up,True,downtrend
15608eca-92d1-4cec-a9d1-28e7a62d4f98,XMR-USD,2025-11-23 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.04242828646200633,up,0.9053007918007917,61,0.12044687616625441,up,True,downtrend
4c8a2af3-adef-4fbd-b47b-e30dbeb31bf7,XMR-USD,2025-11-26 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,0.03833744278316623,up,0.7477201717128189,61,0.025351597000649654,up,True,uptrend
e0ce2417-c10d-4697-8949-741de9773a5f,XMR-USD,2025-11-29 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.031511432686219296,down,0.8789073396646929,61,-0.05017517964550112,down,True,uptrend
c538a781-9669-469b-9858-c2ff7e856cd6,XMR-USD,2025-12-02 00:00:00+00:00,10080,ml_forecaster_7d_rf,v2,-0.024665599928717048,down,0.7905518525592055,61,-0.007567796875966948,down,True,uptrend
